Iteration,Standard Deviation
14595,0.25427384927227725
14596,0.25426771791210734
14597,0.25426158711952496
14598,0.25425545689443874
14599,0.2542493272367573
14600,0.2542431981463893
14601,0.25423706962324333
14602,0.2542309416672282
14603,0.25422481427825255
14604,0.25421868745622517
14605,0.25421256120105473
14606,0.25420643551265004
14607,0.25420031039091995
14608,0.25419418583577325
14609,0.2541880618471187
14610,0.25418193842486525
14611,0.25417581556892177
14612,0.25416969327919714
14613,0.2541635715556002
14614,0.25415745039804005
14615,0.2541513298064255
14616,0.2541452097806657
14617,0.2541390903206695
14618,0.254132971426346
14619,0.25412685309760424
14620,0.2541207353343533
14621,0.2541146181365022
14622,0.25410850150396014
14623,0.2541023854366362
14624,0.2540962699344395
14625,0.2540901549972793
14626,0.25408404062506473
14627,0.254077926817705
14628,0.2540718135751094
14629,0.25406570089718705
14630,0.2540595887838474
14631,0.2540534772349996
14632,0.254047366250553
14633,0.2540412558304171
14634,0.25403514597450105
14635,0.25402903668271426
14636,0.25402292795496617
14637,0.2540168197911663
14638,0.2540107121912239
14639,0.2540046051550486
14640,0.25399849868254976
14641,0.25399239277363694
14642,0.25398628742821966
14643,0.2539801826462074
14644,0.2539740784275099
14645,0.2539679747720366
14646,0.2539618716796971
14647,0.253955769150401
14648,0.2539496671840581
14649,0.25394356578057803
14650,0.25393746493987035
14651,0.2539313646618449
14652,0.2539252649464113
14653,0.25391916579347945
14654,0.253913067202959
14655,0.25390696917475974
14656,0.2539008717087916
14657,0.25389477480496425
14658,0.25388867846318763
14659,0.2538825826833717
14660,0.2538764874654262
14661,0.25387039280926116
14662,0.2538642987147865
14663,0.25385820518191204
14664,0.25385211221054793
14665,0.2538460198006041
14666,0.2538399279519906
14667,0.25383383666461745
14668,0.25382774593839463
14669,0.2538216557732324
14670,0.2538155661690407
14671,0.2538094771257297
14672,0.25380338864320956
14673,0.25379730072139045
14674,0.25379121336018257
14675,0.25378512655949603
14676,0.25377904031924114
14677,0.25377295463932814
14678,0.25376686951966726
14679,0.2537607849601688
14680,0.25375470096074304
14681,0.25374861752130035
14682,0.25374253464175106
14683,0.2537364523220056
14684,0.2537303705619742
14685,0.2537242893615674
14686,0.2537182087206956
14687,0.2537121286392693
14688,0.2537060491171988
14689,0.25369997015439477
14690,0.2536938917507677
14691,0.253687813906228
14692,0.25368173662068627
14693,0.2536756598940532
14694,0.25366958372623927
14695,0.2536635081171551
14696,0.2536574330667113
14697,0.25365135857481863
14698,0.2536452846413876
14699,0.253639211266329
14700,0.25363313844955365
14701,0.2536270661909721
14702,0.2536209944904952
14703,0.2536149233480337
14704,0.25360885276349837
14705,0.25360278273680015
14706,0.2535967132678497
14707,0.253590644356558
14708,0.25358457600283585
14709,0.2535785082065942
14710,0.253572440967744
14711,0.25356637428619605
14712,0.2535603081618615
14713,0.25355424259465115
14714,0.25354817758447606
14715,0.25354211313124736
14716,0.25353604923487594
14717,0.2535299858952729
14718,0.25352392311234934
14719,0.25351786088601636
14720,0.2535117992161851
14721,0.25350573810276666
14722,0.25349967754567215
14723,0.2534936175448129
14724,0.25348755810010004
14725,0.2534814992114447
14726,0.2534754408787582
14727,0.25346938310195183
14728,0.25346332588093684
14729,0.25345726921562456
14730,0.2534512131059262
14731,0.2534451575517533
14732,0.25343910255301705
14733,0.2534330481096289
14734,0.2534269942215002
14735,0.2534209408885425
14736,0.25341488811066715
14737,0.25340883588778557
14738,0.25340278421980933
14739,0.2533967331066499
14740,0.25339068254821884
14741,0.2533846325444276
14742,0.25337858309518785
14743,0.2533725342004111
14744,0.2533664858600089
14745,0.2533604380738931
14746,0.25335439084197514
14747,0.2533483441641667
14748,0.25334229804037955
14749,0.2533362524705254
14750,0.2533302074545158
14751,0.25332416299226274
14752,0.2533181190836778
14753,0.25331207572867287
14754,0.2533060329271597
14755,0.25329999067905007
14756,0.2532939489842559
14757,0.25328790784268906
14758,0.2532818672542614
14759,0.25327582721888486
14760,0.25326978773647135
14761,0.2532637488069328
14762,0.2532577104301811
14763,0.2532516726061284
14764,0.2532456353346866
14765,0.2532395986157677
14766,0.2532335624492838
14767,0.253227526835147
14768,0.2532214917732693
14769,0.2532154572635628
14770,0.25320942330593976
14771,0.25320338990031216
14772,0.25319735704659224
14773,0.2531913247446922
14774,0.2531852929945242
14775,0.2531792617960005
14776,0.2531732311490333
14777,0.2531672010535348
14778,0.25316117150941747
14779,0.25315514251659355
14780,0.25314911407497526
14781,0.2531430861844751
14782,0.25313705884500526
14783,0.25313103205647824
14784,0.25312500581880637
14785,0.2531189801319022
14786,0.25311295499567804
14787,0.2531069304100464
14788,0.2531009063749197
14789,0.2530948828902106
14790,0.25308885995583147
14791,0.2530828375716949
14792,0.2530768157377135
14793,0.25307079445379976
14794,0.25306477371986635
14795,0.25305875353582585
14796,0.25305273390159094
14797,0.25304671481707425
14798,0.2530406962821884
14799,0.2530346782968462
14800,0.25302866086096043
14801,0.25302264397444363
14802,0.25301662763720867
14803,0.25301061184916834
14804,0.2530045966102354
14805,0.25299858192032265
14806,0.25299256777934304
14807,0.2529865541872093
14808,0.2529805411438343
14809,0.252974528649131
14810,0.25296851670301235
14811,0.25296250530539127
14812,0.2529564944561806
14813,0.2529504841552935
14814,0.25294447440264284
14815,0.2529384651981416
14816,0.252932456541703
14817,0.2529264484332399
14818,0.25292044087266546
14819,0.25291443385989276
14820,0.25290842739483493
14821,0.2529024214774051
14822,0.2528964161075164
14823,0.25289041128508205
14824,0.25288440701001513
14825,0.252878403282229
14826,0.2528724001016368
14827,0.25286639746815176
14828,0.2528603953816873
14829,0.2528543938421565
14830,0.2528483928494728
14831,0.2528423924035495
14832,0.25283639250429996
14833,0.2528303931516375
14834,0.25282439434547554
14835,0.25281839608572754
14836,0.2528123983723069
14837,0.252806401205127
14838,0.25280040458410136
14839,0.2527944085091435
14840,0.25278841298016685
14841,0.25278241799708495
14842,0.2527764235598114
14843,0.25277042966825963
14844,0.2527644363223434
14845,0.25275844352197624
14846,0.25275245126707174
14847,0.25274645955754355
14848,0.2527404683933054
14849,0.2527344777742708
14850,0.2527284877003537
14851,0.2527224981714676
14852,0.25271650918752636
14853,0.2527105207484437
14854,0.2527045328541334
14855,0.25269854550450926
14856,0.2526925586994851
14857,0.25268657243897474
14858,0.2526805867228921
14859,0.25267460155115096
14860,0.25266861692366527
14861,0.2526626328403489
14862,0.2526566493011158
14863,0.25265066630588
14864,0.2526446838545554
14865,0.25263870194705595
14866,0.2526327205832957
14867,0.2526267397631888
14868,0.25262075948664914
14869,0.2526147797535908
14870,0.252608800563928
14871,0.25260282191757466
14872,0.252596843814445
14873,0.2525908662544532
14874,0.25258488923751343
14875,0.25257891276353983
14876,0.25257293683244664
14877,0.252566961444148
14878,0.25256098659855825
14879,0.2525550122955916
14880,0.25254903853516236
14881,0.2525430653171848
14882,0.2525370926415732
14883,0.25253112050824206
14884,0.2525251489171056
14885,0.25251917786807826
14886,0.2525132073610743
14887,0.25250723739600833
14888,0.2525012679727947
14889,0.2524952990913479
14890,0.2524893307515823
14891,0.2524833629534125
14892,0.252477395696753
14893,0.2524714289815183
14894,0.252465462807623
14895,0.25245949717498156
14896,0.2524535320835086
14897,0.2524475675331189
14898,0.2524416035237269
14899,0.2524356400552473
14900,0.2524296771275948
14901,0.25242371474068404
14902,0.25241775289442975
14903,0.25241179158874666
14904,0.2524058308235495
14905,0.252399870598753
14906,0.252393910914272
14907,0.25238795177002127
14908,0.25238199316591564
14909,0.2523760351018699
14910,0.25237007757779906
14911,0.2523641205936178
14912,0.2523581641492411
14913,0.25235220824458393
14914,0.25234625287956114
14915,0.25234029805408775
14916,0.2523343437680787
14917,0.2523283900214489
14918,0.2523224368141136
14919,0.25231648414598756
14920,0.252310532016986
14921,0.25230458042702386
14922,0.2522986293760164
14923,0.2522926788638785
14924,0.2522867288905255
14925,0.25228077945587246
14926,0.2522748305598346
14927,0.2522688822023269
14928,0.25226293438326475
14929,0.25225698710256333
14930,0.2522510403601379
14931,0.2522450941559037
14932,0.2522391484897759
14933,0.25223320336167
14934,0.2522272587715012
14935,0.25222131471918485
14936,0.2522153712046363
14937,0.2522094282277708
14938,0.252203485788504
14939,0.25219754388675114
14940,0.25219160252242767
14941,0.2521856616954491
14942,0.2521797214057308
14943,0.2521737816531883
14944,0.25216784243773716
14945,0.2521619037592928
14946,0.25215596561777087
14947,0.25215002801308684
14948,0.2521440909451564
14949,0.252138154413895
14950,0.2521322184192184
14951,0.2521262829610421
14952,0.2521203480392819
14953,0.2521144136538534
14954,0.2521084798046723
14955,0.2521025464916543
14956,0.2520966137147152
14957,0.2520906814737707
14958,0.2520847497687365
14959,0.2520788185995286
14960,0.25207288796606253
14961,0.2520669578682543
14962,0.25206102830601973
14963,0.25205509927927466
14964,0.25204917078793493
14965,0.25204324283191654
14966,0.25203731541113533
14967,0.25203138852550727
14968,0.25202546217494837
14969,0.2520195363593745
14970,0.25201361107870174
14971,0.25200768633284604
14972,0.25200176212172354
14973,0.25199583844525014
14974,0.251989915303342
14975,0.2519839926959153
14976,0.25197807062288596
14977,0.2519721490841702
14978,0.25196622807968416
14979,0.25196030760934407
14980,0.251954387673066
14981,0.2519484682707663
14982,0.25194254940236094
14983,0.2519366310677665
14984,0.25193071326689886
14985,0.25192479599967466
14986,0.2519188792660099
14987,0.2519129630658211
14988,0.25190704739902453
14989,0.2519011322655365
14990,0.2518952176652734
14991,0.25188930359815165
14992,0.2518833900640876
14993,0.25187747706299773
14994,0.25187156459479854
14995,0.25186565265940636
14996,0.25185974125673777
14997,0.25185383038670917
14998,0.25184792004923723
14999,0.25184201024423836
15000,0.2518361009716292
15001,0.25183019223132624
15002,0.2518242840232462
15003,0.25181837634730553
15004,0.251812469203421
15005,0.2518065625915092
15006,0.25180065651148686
15007,0.2517947509632706
15008,0.25178884594677714
15009,0.25178294146192315
15010,0.2517770375086255
15011,0.25177113408680085
15012,0.25176523119636607
15013,0.2517593288372379
15014,0.2517534270093331
15015,0.25174752571256864
15016,0.25174162494686125
15017,0.25173572471212785
15018,0.2517298250082854
15019,0.2517239258352508
15020,0.25171802719294084
15021,0.2517121290812726
15022,0.25170623150016297
15023,0.251700334449529
15024,0.25169443792928764
15025,0.2516885419393559
15026,0.25168264647965094
15027,0.2516767515500897
15028,0.2516708571505893
15029,0.25166496328106674
15030,0.25165906994143933
15031,0.25165317713162405
15032,0.25164728485153814
15033,0.2516413931010987
15034,0.2516355018802229
15035,0.25162961118882804
15036,0.2516237210268313
15037,0.25161783139414984
15038,0.25161194229070105
15039,0.25160605371640216
15040,0.25160016567117044
15041,0.2515942781549233
15042,0.2515883911675779
15043,0.2515825047090518
15044,0.2515766187792623
15045,0.2515707333781267
15046,0.2515648485055625
15047,0.2515589641614871
15048,0.25155308034581797
15049,0.2515471970584725
15050,0.2515413142993682
15051,0.25153543206842266
15052,0.25152955036555336
15053,0.2515236691906778
15054,0.25151778854371354
15055,0.25151190842457816
15056,0.25150602883318923
15057,0.25150014976946444
15058,0.2514942712333213
15059,0.25148839322467753
15060,0.2514825157434509
15061,0.2514766387895589
15062,0.2514707623629193
15063,0.25146488646344994
15064,0.2514590110910684
15065,0.25145313624569243
15066,0.25144726192723993
15067,0.25144138813562866
15068,0.25143551487077637
15069,0.251429642132601
15070,0.2514237699210202
15071,0.25141789823595206
15072,0.25141202707731436
15073,0.251406156445025
15074,0.25140028633900197
15075,0.2513944167591631
15076,0.2513885477054264
15077,0.25138267917770984
15078,0.25137681117593147
15079,0.25137094370000923
15080,0.2513650767498612
15081,0.2513592103254054
15082,0.2513533444265599
15083,0.2513474790532428
15084,0.2513416142053722
15085,0.2513357498828662
15086,0.251329886085643
15087,0.2513240228136207
15088,0.25131816006671753
15089,0.2513122978448516
15090,0.2513064361479412
15091,0.2513005749759045
15092,0.2512947143286598
15093,0.25128885420612534
15094,0.2512829946082195
15095,0.2512771355348604
15096,0.2512712769859666
15097,0.25126541896145616
15098,0.2512595614612476
15099,0.25125370448525935
15100,0.2512478480334097
15101,0.2512419921056171
15102,0.2512361367018
15103,0.2512302818218768
15104,0.251224427465766
15105,0.25121857363338607
15106,0.25121272032465547
15107,0.25120686753949284
15108,0.25120101527781663
15109,0.25119516353954535
15110,0.25118931232459774
15111,0.25118346163289224
15112,0.2511776114643476
15113,0.2511717618188823
15114,0.25116591269641503
15115,0.2511600640968645
15116,0.25115421602014937
15117,0.2511483684661884
15118,0.2511425214349002
15119,0.25113667492620356
15120,0.25113082894001726
15121,0.25112498347626
15122,0.2511191385348507
15123,0.25111329411570804
15124,0.2511074502187509
15125,0.25110160684389815
15126,0.25109576399106864
15127,0.25108992166018124
15128,0.2510840798511548
15129,0.25107823856390826
15130,0.25107239779836066
15131,0.2510665575544308
15132,0.2510607178320378
15133,0.2510548786311005
15134,0.25104903995153804
15135,0.25104320179326933
15136,0.2510373641562136
15137,0.2510315270402897
15138,0.2510256904454168
15139,0.2510198543715139
15140,0.2510140188185002
15141,0.25100818378629497
15142,0.2510023492748171
15143,0.2509965152839859
15144,0.25099068181372064
15145,0.25098484886394035
15146,0.2509790164345643
15147,0.25097318452551176
15148,0.250967353136702
15149,0.2509615222680543
15150,0.2509556919194879
15151,0.2509498620909221
15152,0.25094403278227634
15153,0.2509382039934699
15154,0.25093237572442206
15155,0.2509265479750523
15156,0.25092072074528005
15157,0.2509148940350247
15158,0.2509090678442056
15159,0.25090324217274224
15160,0.25089741702055424
15161,0.2508915923875609
15162,0.2508857682736818
15163,0.2508799446788365
15164,0.2508741216029444
15165,0.2508682990459253
15166,0.2508624770076986
15167,0.2508566554881839
15168,0.2508508344873009
15169,0.25084501400496917
15170,0.2508391940411083
15171,0.25083337459563815
15172,0.25082755566847825
15173,0.2508217372595483
15174,0.2508159193687681
15175,0.2508101019960573
15176,0.25080428514133574
15177,0.2507984688045231
15178,0.2507926529855393
15179,0.25078683768430404
15180,0.2507810229007372
15181,0.2507752086347586
15182,0.2507693948862881
15183,0.2507635816552456
15184,0.250757768941551
15185,0.2507519567451242
15186,0.25074614506588505
15187,0.2507403339037536
15188,0.25073452325864987
15189,0.25072871313049366
15190,0.2507229035192052
15191,0.25071709442470436
15192,0.2507112858469112
15193,0.2507054777857458
15194,0.25069967024112827
15195,0.2506938632129786
15196,0.25068805670121697
15197,0.2506822507057635
15198,0.2506764452265383
15199,0.2506706402634616
15200,0.2506648358164535
15201,0.25065903188543426
15202,0.250653228470324
15203,0.2506474255710431
15204,0.2506416231875117
15205,0.2506358213196501
15206,0.2506300199673786
15207,0.2506242191306175
15208,0.25061841880928704
15209,0.2506126190033076
15210,0.2506068197125997
15211,0.2506010209370834
15212,0.25059522267667933
15213,0.25058942493130787
15214,0.2505836277008894
15215,0.2505778309853443
15216,0.2505720347845931
15217,0.25056623909855624
15218,0.2505604439271544
15219,0.25055464927030774
15220,0.2505488551279372
15221,0.25054306149996297
15222,0.25053726838630574
15223,0.2505314757868862
15224,0.25052568370162487
15225,0.2505198921304423
15226,0.25051410107325917
15227,0.25050831052999617
15228,0.250502520500574
15229,0.25049673098491326
15230,0.25049094198293476
15231,0.250485153494559
15232,0.250479365519707
15233,0.25047357805829934
15234,0.25046779111025685
15235,0.2504620046755004
15236,0.25045621875395063
15237,0.2504504333455284
15238,0.2504446484501547
15239,0.25043886406775023
15240,0.250433080198236
15241,0.2504272968415328
15242,0.25042151399756163
15243,0.2504157316662434
15244,0.250409949847499
15245,0.2504041685412494
15246,0.25039838774741563
15247,0.2503926074659187
15248,0.2503868276966796
15249,0.2503810484396194
15250,0.25037526969465906
15251,0.2503694914617197
15252,0.25036371374072247
15253,0.25035793653158844
15254,0.2503521598342387
15255,0.2503463836485944
15256,0.2503406079745767
15257,0.2503348328121068
15258,0.25032905816110584
15259,0.25032328402149506
15260,0.25031751039319566
15261,0.250311737276129
15262,0.2503059646702161
15263,0.2503001925753785
15264,0.2502944209915373
15265,0.25028864991861394
15266,0.25028287935652965
15267,0.2502771093052059
15268,0.25027133976456395
15269,0.2502655707345252
15270,0.2502598022150111
15271,0.25025403420594294
15272,0.2502482667072424
15273,0.25024249971883056
15274,0.2502367332406293
15275,0.2502309672725597
15276,0.25022520181454366
15277,0.2502194368665024
15278,0.2502136724283575
15279,0.2502079085000307
15280,0.2502021450814434
15281,0.2501963821725172
15282,0.25019061977317375
15283,0.25018485788333467
15284,0.2501790965029216
15285,0.2501733356318562
15286,0.25016757527006006
15287,0.25016181541745497
15288,0.25015605607396263
15289,0.2501502972395047
15290,0.250144538914003
15291,0.2501387810973793
15292,0.25013302378955526
15293,0.2501272669904528
15294,0.25012151069999367
15295,0.2501157549180997
15296,0.25010999964469266
15297,0.25010424487969457
15298,0.25009849062302725
15299,0.25009273687461253
15300,0.2500869836343724
15301,0.2500812309022287
15302,0.25007547867810354
15303,0.25006972696191876
15304,0.25006397575359635
15305,0.2500582250530583
15306,0.25005247486022675
15307,0.2500467251750235
15308,0.25004097599737085
15309,0.2500352273271907
15310,0.2500294791644052
15311,0.2500237315089364
15312,0.25001798436070655
15313,0.25001223771963765
15314,0.25000649158565186
15315,0.25000074595867144
15316,0.24999500083861853
15317,0.24998925622541532
15318,0.24998351211898398
15319,0.24997776851924683
15320,0.24997202542612615
15321,0.24996628283954414
15322,0.2499605407594231
15323,0.2499547991856853
15324,0.24994905811825313
15325,0.24994331755704896
15326,0.24993757750199505
15327,0.24993183795301385
15328,0.2499260989100277
15329,0.249920360372959
15330,0.24991462234173026
15331,0.24990888481626386
15332,0.2499031477964822
15333,0.24989741128230786
15334,0.2498916752736633
15335,0.249885939770471
15336,0.2498802047726535
15337,0.24987447028013335
15338,0.24986873629283307
15339,0.2498630028106753
15340,0.2498572698335827
15341,0.24985153736147767
15342,0.24984580539428297
15343,0.24984007393192126
15344,0.2498343429743152
15345,0.24982861252138736
15346,0.24982288257306057
15347,0.24981715312925745
15348,0.24981142418990082
15349,0.24980569575491335
15350,0.24979996782421782
15351,0.249794240397737
15352,0.2497885134753937
15353,0.24978278705711074
15354,0.24977706114281095
15355,0.24977133573241717
15356,0.24976561082585222
15357,0.2497598864230391
15358,0.24975416252390056
15359,0.24974843912835962
15360,0.2497427162363392
15361,0.24973699384776218
15362,0.2497312719625516
15363,0.2497255505806304
15364,0.2497198297019216
15365,0.2497141093263481
15366,0.24970838945383314
15367,0.24970267008429967
15368,0.2496969512176707
15369,0.24969123285386938
15370,0.2496855149928188
15371,0.24967979763444206
15372,0.24967408077866227
15373,0.24966836442540263
15374,0.24966264857458623
15375,0.24965693322613638
15376,0.24965121837997617
15377,0.24964550403602886
15378,0.24963979019421761
15379,0.24963407685446584
15380,0.24962836401669658
15381,0.24962265168083336
15382,0.2496169398467993
15383,0.24961122851451778
15384,0.24960551768391215
15385,0.2495998073549057
15386,0.2495940975274219
15387,0.24958838820138401
15388,0.2495826793767155
15389,0.2495769710533398
15390,0.24957126323118023
15391,0.24956555591016047
15392,0.24955984909020373
15393,0.24955414277123364
15394,0.2495484369531737
15395,0.24954273163594734
15396,0.24953702681947817
15397,0.2495313225036897
15398,0.24952561868850553
15399,0.24951991537384924
15400,0.24951421255964437
15401,0.2495085102458146
15402,0.24950280843228356
15403,0.24949710711897485
15404,0.2494914063058122
15405,0.24948570599271921
15406,0.2494800061796197
15407,0.2494743068664373
15408,0.24946860805309573
15409,0.2494629097395188
15410,0.2494572119256302
15411,0.2494515146113538
15412,0.24944581779661332
15413,0.2494401214813326
15414,0.2494344256654355
15415,0.24942873034884588
15416,0.24942303553148748
15417,0.24941734121328435
15418,0.2494116473941603
15419,0.24940595407403923
15420,0.24940026125284515
15421,0.24939456893050194
15422,0.24938887710693353
15423,0.24938318578206398
15424,0.2493774949558173
15425,0.2493718046281174
15426,0.24936611479888843
15427,0.24936042546805431
15428,0.2493547366355392
15429,0.24934904830126714
15430,0.24934336046516226
15431,0.24933767312714863
15432,0.24933198628715042
15433,0.24932629994509173
15434,0.24932061410089673
15435,0.24931492875448966
15436,0.24930924390579465
15437,0.2493035595547359
15438,0.2492978757012377
15439,0.2492921923452242
15440,0.2492865094866198
15441,0.24928082712534871
15442,0.24927514526133515
15443,0.24926946389450352
15444,0.2492637830247781
15445,0.24925810265208326
15446,0.24925242277634335
15447,0.24924674339748276
15448,0.24924106451542585
15449,0.24923538613009705
15450,0.2492297082414208
15451,0.24922403084932152
15452,0.24921835395372366
15453,0.24921267755455168
15454,0.24920700165173015
15455,0.24920132624518346
15456,0.24919565133483626
15457,0.24918997692061298
15458,0.2491843030024382
15459,0.24917862958023657
15460,0.24917295665393255
15461,0.2491672842234508
15462,0.24916161228871603
15463,0.24915594084965278
15464,0.24915026990618572
15465,0.24914459945823955
15466,0.2491389295057389
15467,0.2491332600486085
15468,0.2491275910867731
15469,0.2491219226201574
15470,0.24911625464868611
15471,0.24911058717228407
15472,0.2491049201908761
15473,0.24909925370438687
15474,0.24909358771274134
15475,0.24908792221586426
15476,0.24908225721368046
15477,0.24907659270611482
15478,0.24907092869309233
15479,0.2490652651745377
15480,0.24905960215037592
15481,0.24905393962053204
15482,0.24904827758493087
15483,0.24904261604349742
15484,0.24903695499615666
15485,0.24903129444283356
15486,0.24902563438345318
15487,0.24901997481794047
15488,0.24901431574622063
15489,0.24900865716821854
15490,0.24900299908385942
15491,0.24899734149306824
15492,0.24899168439577024
15493,0.2489860277918904
15494,0.24898037168135398
15495,0.24897471606408608
15496,0.2489690609400119
15497,0.24896340630905656
15498,0.2489577521711454
15499,0.2489520985262035
15500,0.24894644537415625
15501,0.24894079271492875
15502,0.24893514054844634
15503,0.24892948887463434
15504,0.248923837693418
15505,0.24891818700472265
15506,0.24891253680847364
15507,0.2489068871045963
15508,0.24890123789301608
15509,0.24889558917365817
15510,0.2488899409464482
15511,0.24888429321131145
15512,0.24887864596817338
15513,0.24887299921695943
15514,0.24886735295759513
15515,0.24886170719000586
15516,0.24885606191411716
15517,0.24885041712985456
15518,0.24884477283714354
15519,0.2488391290359097
15520,0.2488334857260786
15521,0.24882784290757576
15522,0.24882220058032686
15523,0.2488165587442574
15524,0.24881091739929306
15525,0.24880527654535953
15526,0.2487996361823824
15527,0.24879399631028737
15528,0.24878835692900012
15529,0.24878271803844632
15530,0.24877707963855175
15531,0.24877144172924215
15532,0.24876580431044326
15533,0.2487601673820808
15534,0.24875453094408057
15535,0.2487488949963684
15536,0.24874325953887014
15537,0.24873762457151158
15538,0.24873199009421856
15539,0.24872635610691698
15540,0.24872072260953268
15541,0.2487150896019916
15542,0.24870945708421963
15543,0.24870382505614264
15544,0.2486981935176867
15545,0.2486925624687777
15546,0.24868693190934157
15547,0.2486813018393044
15548,0.24867567225859213
15549,0.24867004316713084
15550,0.24866441456484653
15551,0.24865878645166523
15552,0.2486531588275131
15553,0.24864753169231618
15554,0.2486419050460005
15555,0.24863627888849232
15556,0.24863065321971772
15557,0.24862502803960276
15558,0.24861940334807378
15559,0.24861377914505683
15560,0.24860815543047815
15561,0.24860253220426395
15562,0.24859690946634047
15563,0.24859128721663398
15564,0.24858566545507074
15565,0.24858004418157695
15566,0.248574423396079
15567,0.24856880309850315
15568,0.24856318328877577
15569,0.24855756396682316
15570,0.2485519451325717
15571,0.24854632678594776
15572,0.24854070892687774
15573,0.248535091555288
15574,0.24852947467110503
15575,0.2485238582742552
15576,0.24851824236466502
15577,0.24851262694226095
15578,0.24850701200696945
15579,0.248501397558717
15580,0.24849578359743021
15581,0.2484901701230355
15582,0.2484845571354595
15583,0.24847894463462875
15584,0.24847333262046983
15585,0.2484677210929093
15586,0.24846211005187382
15587,0.24845649949729
15588,0.24845088942908447
15589,0.24844527984718395
15590,0.24843967075151502
15591,0.24843406214200442
15592,0.24842845401857888
15593,0.24842284638116507
15594,0.24841723922968975
15595,0.2484116325640797
15596,0.24840602638426162
15597,0.24840042069016238
15598,0.24839481548170875
15599,0.2483892107588275
15600,0.2483836065214455
15601,0.2483780027694896
15602,0.2483723995028867
15603,0.2483667967215636
15604,0.2483611944254472
15605,0.2483555926144645
15606,0.24834999128854232
15607,0.24834439044760773
15608,0.24833879009158752
15609,0.2483331902204088
15610,0.24832759083399847
15611,0.2483219919322836
15612,0.24831639351519122
15613,0.2483107955826483
15614,0.24830519813458193
15615,0.24829960117091912
15616,0.24829400469158708
15617,0.24828840869651278
15618,0.2482828131856234
15619,0.24827721815884604
15620,0.24827162361610788
15621,0.24826602955733607
15622,0.24826043598245776
15623,0.24825484289140018
15624,0.24824925028409048
15625,0.2482436581604559
15626,0.24823806652042377
15627,0.24823247536392126
15628,0.24822688469087567
15629,0.2482212945012142
15630,0.24821570479486427
15631,0.24821011557175313
15632,0.24820452683180813
15633,0.24819893857495665
15634,0.248193350801126
15635,0.24818776351024358
15636,0.24818217670223677
15637,0.24817659037703305
15638,0.24817100453455973
15639,0.24816541917474438
15640,0.2481598342975144
15641,0.24815424990279716
15642,0.2481486659905203
15643,0.24814308256061127
15644,0.24813749961299755
15645,0.24813191714760674
15646,0.24812633516436639
15647,0.248120753663204
15648,0.24811517264404714
15649,0.2481095921068235
15650,0.24810401205146068
15651,0.2480984324778862
15652,0.24809285338602788
15653,0.2480872747758132
15654,0.24808169664716992
15655,0.24807611900002574
15656,0.24807054183430832
15657,0.24806496514994536
15658,0.24805938894686472
15659,0.248053813224994
15660,0.24804823798426107
15661,0.24804266322459367
15662,0.24803708894591964
15663,0.24803151514816676
15664,0.24802594183126284
15665,0.24802036899513577
15666,0.24801479663971335
15667,0.24800922476492349
15668,0.24800365337069413
15669,0.24799808245695307
15670,0.2479925120236283
15671,0.24798694207064778
15672,0.24798137259793937
15673,0.24797580360543112
15674,0.247970235093051
15675,0.24796466706072695
15676,0.24795909950838704
15677,0.24795353243595933
15678,0.24794796584337178
15679,0.24794239973055254
15680,0.2479368340974296
15681,0.24793126894393105
15682,0.24792570426998506
15683,0.24792014007551977
15684,0.2479145763604632
15685,0.24790901312474362
15686,0.24790345036828912
15687,0.24789788809102792
15688,0.24789232629288824
15689,0.2478867649737982
15690,0.24788120413368614
15691,0.24787564377248025
15692,0.24787008389010876
15693,0.24786452448649998
15694,0.24785896556158227
15695,0.2478534071152838
15696,0.24784784914753297
15697,0.2478422916582581
15698,0.24783673464738754
15699,0.24783117811484967
15700,0.24782562206057285
15701,0.24782006648448549
15702,0.24781451138651597
15703,0.24780895676659284
15704,0.24780340262464434
15705,0.24779784896059906
15706,0.24779229577438547
15707,0.247786743065932
15708,0.24778119083516728
15709,0.24777563908201972
15710,0.24777008780641782
15711,0.24776453700829018
15712,0.24775898668756544
15713,0.24775343684417203
15714,0.2477478874780387
15715,0.24774233858909395
15716,0.2477367901772664
15717,0.2477312422424848
15718,0.2477256947846777
15719,0.24772014780377383
15720,0.24771460129970183
15721,0.24770905527239045
15722,0.24770350972176838
15723,0.24769796464776433
15724,0.2476924200503071
15725,0.2476868759293254
15726,0.24768133228474806
15727,0.24767578911650384
15728,0.24767024642452154
15729,0.24766470420873005
15730,0.2476591624690581
15731,0.2476536212054346
15732,0.2476480804177884
15733,0.24764254010604847
15734,0.2476370002701436
15735,0.24763146091000268
15736,0.24762592202555478
15737,0.24762038361672878
15738,0.2476148456834536
15739,0.24760930822565821
15740,0.24760377124327165
15741,0.24759823473622292
15742,0.247592698704441
15743,0.247587163147855
15744,0.24758162806639386
15745,0.2475760934599867
15746,0.24757055932856264
15747,0.24756502567205074
15748,0.24755949249038012
15749,0.24755395978347985
15750,0.24754842755127915
15751,0.24754289579370717
15752,0.247537364510693
15753,0.24753183370216592
15754,0.24752630336805503
15755,0.24752077350828966
15756,0.24751524412279896
15757,0.2475097152115122
15758,0.24750418677435868
15759,0.2474986588112676
15760,0.2474931313221683
15761,0.24748760430699007
15762,0.24748207776566222
15763,0.24747655169811417
15764,0.24747102610427513
